Age,BusinessTravel,Department,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,JobLevel_updated
42,Travel_Rarely,Sales,Bachelors,1,Male,3,3,Married,5632,No,3,3,7,5,3,3,3,3,2,L2
30,Travel_Rarely,Sales,Bachelors,4,Female,3,3,Married,7564,No,3,3,12,3,2,3,3,1,3,L2
33,Non-Travel,Sales,Masters,3,Male,2,2,Married,6624,No,3,4,8,2,3,3,3,1,2,L2
27,Travel_Rarely,Corporate Functions,Diploma,2,Male,2,3,Married,4512,No,3,1,7,6,3,3,1,2,2,L2
36,Travel_Rarely,Delivery,Doctorate,3,Female,3,2,Divorced,3616,No,3,1,8,2,2,3,2,1,2,L1
31,Travel_Frequently,Delivery,Doctorate,1,Female,3,3,Married,4475,No,3,1,8,2,2,3,2,1,1,L2
32,Travel_Rarely,Marketing,Diploma,3,Female,3,2,Single,9049,No,3,2,9,2,3,3,1,1,2,L3
35,Travel_Rarely,Marketing,Bachelors,3,Male,2,2,Divorced,10276,Yes,3,2,15,2,3,3,3,3,2,L3
40,Travel_Rarely,Delivery,Bachelors,3,Female,3,2,Married,3486,No,3,3,9,2,3,3,2,1,2,L1
39,Travel_Rarely,Corporate Functions,Diploma,1,Male,2,2,Married,8770,No,3,2,17,2,3,3,3,2,2,L2
34,Travel_Rarely,Sales,Bachelors,3,Female,3,2,Married,7153,Yes,3,1,9,0,3,3,3,1,3,L3
45,Travel_Rarely,Sales,Masters,2,Male,3,2,Single,2215,No,3,3,13,3,1,3,3,2,2,L1
36,Travel_Rarely,Corporate Functions,Doctorate,2,Male,2,1,Married,4247,No,3,1,16,2,2,3,2,1,2,L1
31,Travel_Rarely,Product,Doctorate,2,Male,3,3,Single,6536,No,3,2,10,2,3,3,2,1,2,L2
49,Travel_Rarely,Delivery,Bachelors,3,Female,2,2,Divorced,13924,Yes,3,4,25,1,2,3,1,1,3,L4
30,Travel_Rarely,Sales,Masters,2,Male,2,3,Married,3775,No,3,2,9,3,2,3,3,2,3,L1
30,Travel_Rarely,Marketing,Bachelors,2,Female,2,1,Married,11861,No,4,3,9,2,2,3,1,1,3,L3
52,Travel_Rarely,Sales,Bachelors,3,Male,3,3,Married,9711,No,3,2,13,2,1,3,2,1,3,L3
52,Travel_Rarely,Product,Masters,3,Female,3,1,Married,6359,No,3,3,15,3,3,3,3,2,3,L2
47,Travel_Rarely,Marketing,Masters,4,Female,2,2,Married,10637,No,3,1,27,2,1,3,3,1,2,L3
45,Travel_Rarely,Marketing,Doctorate,3,Female,3,4,Single,2453,No,3,1,11,4,3,3,2,1,2,L1
41,Travel_Rarely,Delivery,Bachelors,2,Male,3,3,Divorced,12473,Yes,3,2,13,1,2,3,3,1,2,L3
47,Travel_Rarely,Product,Bachelors,1,Male,3,2,Divorced,19221,No,3,1,26,3,2,3,1,1,2,L5
34,Travel_Rarely,Marketing,Doctorate,2,Female,2,2,Married,6871,No,3,3,9,2,3,3,3,1,3,L2
49,Travel_Rarely,Delivery,Doctorate,3,Female,2,2,Married,13084,Yes,3,2,21,2,2,3,3,1,2,L3
29,Travel_Rarely,HR,Doctorate,3,Male,2,4,Married,6740,No,3,3,7,2,3,3,2,1,2,L2
33,Non-Travel,Marketing,Bachelors,3,Female,2,3,Divorced,5168,No,3,2,10,2,2,3,3,1,1,L2
31,Travel_Frequently,Product,Doctorate,3,Male,4,3,Married,4656,Yes,3,1,8,2,3,3,3,2,1,L1
36,Travel_Rarely,Product,Doctorate,2,Male,2,2,Married,7496,Yes,3,1,11,2,3,3,2,1,2,L3
49,Travel_Rarely,Corporate Functions,Doctorate,2,Male,2,2,Single,10534,Yes,3,2,29,3,3,3,3,1,3,L3
43,Travel_Rarely,Delivery,Bachelors,3,Male,3,2,Single,2189,No,3,3,13,3,1,3,3,2,2,L1
35,Travel_Rarely,Corporate Functions,Bachelors,4,Female,3,3,Divorced,7728,No,3,4,14,2,3,3,3,1,3,L2
48,Non-Travel,Corporate Functions,Bachelors,4,Female,2,1,Divorced,5818,No,3,3,15,3,2,3,2,1,2,L2
36,Travel_Rarely,Sales,Bachelors,3,Male,3,3,Married,5238,No,3,2,16,3,2,3,3,3,3,L2
35,Travel_Rarely,Corporate Functions,Diploma,2,Male,2,4,Married,5452,No,3,2,11,2,2,3,1,2,3,L2
49,Travel_Rarely,HR,Masters,3,Female,2,3,Married,13935,No,3,3,26,2,3,3,1,1,2,L4
26,Travel_Rarely,Sales,Masters,4,Male,3,3,Divorced,3634,No,3,2,8,4,2,3,2,1,2,L1
28,Travel_Rarely,Corporate Functions,Masters,2,Female,1,3,Divorced,2759,Yes,3,2,4,3,2,1,1,1,1,L1
49,Travel_Rarely,HR,Masters,3,Male,2,2,Single,17052,No,3,2,26,2,2,3,2,2,2,L4
35,Travel_Rarely,Sales,Diploma,1,Male,3,3,Single,5105,No,3,4,12,2,3,3,3,1,3,L2
35,Travel_Rarely,HR,Masters,3,Male,3,4,Married,7146,Yes,3,1,12,2,2,3,2,1,2,L2
37,Travel_Rarely,Sales,Bachelors,3,Male,2,3,Married,5216,No,3,2,10,3,2,3,2,1,1,L2
37,Travel_Rarely,Delivery,Masters,3,Male,3,2,Married,2993,Yes,3,3,7,2,3,3,2,1,1,L1
30,Travel_Rarely,Sales,Bachelors,2,Female,3,2,Married,6229,No,3,1,8,3,2,3,3,1,3,L2
40,Travel_Rarely,Sales,Bachelors,3,Female,3,3,Divorced,4183,No,3,2,8,3,3,3,1,1,1,L2
33,Travel_Rarely,Delivery,Diploma,1,Male,4,1,Married,5916,No,3,3,9,1,3,3,1,1,2,L2
40,Travel_Rarely,Sales,Doctorate,4,Male,4,3,Married,2317,No,3,3,9,3,2,3,3,1,3,L1
44,Travel_Rarely,Marketing,Doctorate,3,Female,3,4,Single,2454,No,3,1,10,4,3,3,3,1,3,L1
34,Travel_Rarely,HR,Masters,2,Female,3,2,Married,11914,No,3,2,10,6,2,3,3,3,1,L3
39,Travel_Rarely,Sales,Doctorate,2,Male,2,4,Married,5294,No,3,2,13,2,2,3,2,2,3,L2
26,Travel_Rarely,Marketing,Bachelors,2,Male,2,3,Divorced,2857,No,3,2,7,2,2,3,2,1,1,L1
45,Travel_Rarely,Delivery,Masters,1,Female,2,3,Married,18440,No,3,3,22,2,3,3,3,1,2,L5
30,Travel_Rarely,Corporate Functions,Diploma,3,Female,3,2,Married,3376,No,3,3,8,2,2,3,2,1,1,L1
39,Travel_Frequently,Delivery,Bachelors,1,Female,2,3,Single,4506,No,3,1,9,5,3,3,3,1,3,L2
48,Travel_Rarely,Product,Bachelors,4,Male,3,1,Married,16732,No,3,2,24,1,3,3,2,2,3,L4
48,Travel_Rarely,Sales,Masters,1,Female,3,3,Married,2793,No,3,2,17,4,3,3,2,1,2,L1
37,Travel_Rarely,Delivery,Bachelors,2,Male,3,2,Divorced,5431,No,3,1,6,1,2,3,2,1,1,L1
35,Travel_Rarely,Delivery,Bachelors,3,Female,3,3,Married,3924,No,3,3,9,2,1,3,2,1,2,L1
30,Travel_Rarely,Corporate Functions,Doctorate,3,Male,3,4,Single,2570,No,3,3,11,4,3,3,2,1,2,L1
29,Travel_Rarely,Sales,Diploma,3,Male,3,1,Married,4321,No,3,3,8,2,3,3,1,1,2,L2
51,Travel_Rarely,Corporate Functions,Bachelors,3,Male,3,1,Married,5945,No,3,3,15,3,3,3,1,1,2,L2
35,Travel_Rarely,Product,Masters,2,Male,2,1,Single,9076,No,3,3,14,2,2,3,2,1,2,L2
34,Travel_Rarely,Corporate Functions,Diploma,3,Male,2,4,Married,5358,No,3,3,7,2,3,3,2,1,1,L2
30,Travel_Rarely,Corporate Functions,Masters,2,Male,3,4,Single,2759,No,3,3,7,3,2,3,3,2,2,L1
48,Travel_Rarely,Corporate Functions,Bachelors,1,Male,3,1,Married,16619,No,3,2,27,2,2,3,1,1,2,L4
49,Travel_Rarely,Sales,Diploma,4,Male,3,1,Single,5572,No,3,2,16,2,2,3,3,2,3,L2
35,Travel_Rarely,Marketing,Diploma,3,Female,2,1,Married,9957,No,3,2,12,2,3,3,2,2,2,L3
30,Travel_Rarely,Sales,Bachelors,3,Male,1,4,Married,5736,No,4,3,10,2,2,3,2,2,2,L2
36,Travel_Rarely,Corporate Functions,Diploma,2,Female,3,2,Single,2036,No,3,3,10,3,3,3,2,2,2,L1
49,Travel_Rarely,Corporate Functions,Doctorate,3,Female,3,2,Married,6429,No,3,3,17,2,3,3,3,3,3,L2
47,Travel_Rarely,Delivery,Bachelors,2,Male,3,1,Married,3236,No,3,3,9,2,2,3,2,1,2,L1
37,Travel_Rarely,HR,Masters,4,Male,3,1,Married,2992,No,3,2,7,1,3,3,1,1,1,L1
28,Travel_Rarely,HR,Bachelors,3,Male,2,3,Married,9862,No,3,3,7,2,3,3,3,1,3,L2
36,Travel_Rarely,Corporate Functions,Doctorate,3,Male,2,4,Divorced,9548,No,3,3,12,2,3,3,2,2,2,L3
36,Travel_Rarely,Delivery,Doctorate,4,Female,2,3,Married,7688,No,3,3,10,3,3,3,2,1,1,L3
31,Travel_Rarely,Sales,Masters,2,Male,3,3,Single,6579,No,3,3,10,2,3,3,2,1,2,L2
38,Travel_Rarely,Marketing,Diploma,2,Female,1,3,Married,5491,No,3,1,18,4,2,3,2,1,2,L2
31,Non-Travel,Corporate Functions,Diploma,3,Male,3,3,Married,3858,No,3,1,10,2,2,3,3,3,3,L1
37,Travel_Rarely,Product,Doctorate,3,Female,2,2,Married,9540,No,3,2,10,2,3,3,3,1,3,L3
32,Travel_Rarely,Delivery,Masters,2,Male,2,4,Married,5543,No,3,2,10,2,2,3,1,3,3,L2
27,Travel_Rarely,Marketing,Doctorate,2,Female,2,3,Married,3033,No,3,1,7,4,3,3,3,1,3,L1
38,Travel_Rarely,Marketing,Masters,3,Male,3,3,Divorced,8273,No,3,1,10,2,3,3,3,3,3,L3
33,Travel_Rarely,HR,Doctorate,1,Female,2,3,Married,6215,No,3,4,7,2,2,3,2,1,3,L2
41,Travel_Rarely,Corporate Functions,Diploma,2,Male,2,1,Single,2209,No,3,3,7,2,2,3,1,2,2,L1
32,Travel_Rarely,Marketing,Doctorate,3,Male,3,2,Married,5004,No,3,4,9,2,3,3,3,1,3,L2
37,Travel_Rarely,Corporate Functions,Bachelors,3,Male,2,2,Single,8496,No,3,2,9,3,3,3,2,2,2,L2
44,Travel_Rarely,Marketing,Doctorate,3,Female,2,1,Married,10352,No,3,3,13,1,3,3,3,2,2,L2
53,Travel_Rarely,Delivery,Bachelors,3,Female,2,2,Single,10726,Yes,3,3,16,1,3,3,3,3,1,L3
32,Travel_Rarely,HR,Diploma,3,Male,3,2,Married,3058,No,3,3,8,1,2,3,3,1,2,L1
39,Travel_Rarely,Sales,Bachelors,4,Female,3,1,Married,4917,No,3,2,8,1,3,3,2,1,2,L1
50,Travel_Rarely,Corporate Functions,Diploma,1,Female,3,2,Married,18056,No,3,1,28,1,2,3,2,1,3,L4
34,Travel_Rarely,Delivery,Diploma,3,Male,2,2,Married,2688,No,3,2,7,3,2,3,1,1,1,L1
31,Travel_Frequently,HR,Doctorate,2,Female,3,3,Divorced,4520,No,3,1,8,3,2,3,3,1,1,L2
36,Travel_Rarely,Sales,Bachelors,3,Male,3,1,Single,3881,Yes,3,3,7,2,3,3,2,1,2,L2
34,Travel_Rarely,HR,Masters,3,Male,3,2,Married,5930,No,3,1,11,2,2,3,3,3,3,L2
36,Non-Travel,HR,Diploma,3,Male,2,3,Married,4940,No,3,3,13,1,2,3,2,1,1,L1
37,Travel_Frequently,Marketing,Doctorate,3,Male,2,2,Divorced,8537,No,3,2,9,2,2,3,3,2,3,L3
47,Travel_Rarely,HR,Masters,3,Male,3,4,Married,11154,No,3,2,22,2,2,3,2,1,1,L3
44,Travel_Rarely,Corporate Functions,Diploma,3,Female,3,3,Divorced,9614,No,3,3,16,3,2,3,2,2,1,L3
23,Travel_Rarely,Marketing,Diploma,2,Male,2,2,Single,3956,Yes,4,3,4,3,3,1,1,1,1,L1
35,Travel_Rarely,Delivery,Doctorate,3,Female,3,1,Married,6581,No,3,2,8,2,4,3,2,2,2,L2
19,Travel_Rarely,Product,Doctorate,2,Male,2,2,Single,1703,Yes,5,4,0,3,3,1,1,1,1,L1
28,Travel_Rarely,Delivery,Diploma,3,Male,1,1,Married,6833,No,3,1,9,2,2,3,3,1,3,L2
40,Travel_Rarely,Product,Diploma,3,Male,3,3,Single,2609,No,3,1,8,4,3,3,2,1,2,L1
57,Travel_Rarely,Product,Doctorate,3,Male,2,2,Married,10565,No,3,3,22,3,3,3,1,1,2,L3
32,Travel_Rarely,HR,Diploma,4,Male,2,2,Married,5530,No,3,1,10,2,2,3,1,2,2,L2
41,Travel_Rarely,HR,Bachelors,2,Male,2,2,Single,9745,No,1,3,9,2,3,3,2,1,2,L3
40,Travel_Rarely,Sales,Bachelors,4,Female,3,1,Married,9227,Yes,1,2,11,2,3,3,3,2,3,L2
32,Travel_Rarely,Marketing,Masters,3,Female,3,1,Married,6699,No,3,2,7,1,3,3,3,2,1,L2
30,Travel_Rarely,HR,Masters,3,Male,2,3,Married,2942,No,3,2,9,2,2,3,3,1,2,L1
28,Travel_Rarely,Product,Diploma,4,Female,2,3,Divorced,9901,No,3,3,7,2,2,3,3,1,3,L2
41,Travel_Rarely,Marketing,Doctorate,2,Male,2,4,Single,9185,No,3,3,11,3,3,3,2,2,2,L3
31,Travel_Rarely,Delivery,Bachelors,2,Male,2,1,Single,4023,Yes,4,2,8,2,1,2,1,1,1,L1
32,Travel_Rarely,Corporate Functions,Masters,3,Female,2,2,Divorced,4310,No,3,2,9,2,2,3,2,1,1,L2
41,Travel_Rarely,Corporate Functions,Bachelors,3,Female,2,3,Divorced,5193,No,3,2,8,2,4,3,3,1,1,L2
44,Travel_Rarely,HR,Doctorate,3,Male,1,3,Married,19641,No,3,2,25,2,3,3,2,1,2,L5
35,Travel_Rarely,Marketing,Bachelors,3,Male,2,3,Married,2286,No,3,2,9,2,2,3,1,1,3,L1
33,Travel_Rarely,Corporate Functions,Masters,2,Male,1,3,Married,6133,Yes,1,1,11,2,1,3,3,2,3,L2
47,Travel_Rarely,Corporate Functions,Bachelors,2,Male,2,3,Single,4056,No,3,1,13,2,3,3,3,2,3,L1
47,Travel_Frequently,HR,Masters,3,Male,2,1,Married,3182,No,3,4,9,2,2,3,2,1,2,L1
37,Travel_Rarely,Sales,Doctorate,3,Male,2,3,Divorced,8739,No,3,2,9,1,2,3,3,1,3,L3
40,Travel_Rarely,HR,Bachelors,1,Male,3,1,Married,5428,No,3,3,9,4,4,3,2,3,1,L2
39,Travel_Rarely,Delivery,Doctorate,1,Female,3,3,Married,7471,No,3,2,9,3,3,3,3,1,3,L2
38,Travel_Frequently,Sales,Diploma,1,Female,2,1,Divorced,8018,No,3,3,15,1,2,3,3,3,2,L2
30,Travel_Rarely,Sales,Bachelors,2,Female,3,1,Married,5747,No,3,1,9,3,3,3,2,1,2,L2
35,Travel_Rarely,Corporate Functions,Doctorate,2,Male,3,3,Married,6894,No,3,2,8,2,2,3,2,2,2,L2
36,Travel_Rarely,Marketing,Masters,2,Male,2,1,Married,8681,No,4,2,7,2,3,2,2,1,1,L2
52,Travel_Rarely,Marketing,Diploma,3,Female,3,3,Married,16613,No,3,4,32,2,1,3,2,1,2,L4
36,Travel_Rarely,Corporate Functions,Doctorate,2,Female,3,1,Single,6444,No,3,2,10,0,3,3,3,2,2,L2
33,Travel_Frequently,Sales,Doctorate,3,Female,2,1,Married,2383,Yes,3,3,3,4,2,1,1,1,1,L1
22,Travel_Rarely,Sales,Masters,2,Female,3,1,Single,2902,Yes,3,2,3,2,2,1,1,1,1,L1
46,Travel_Rarely,HR,Masters,3,Male,3,3,Married,19630,No,3,3,26,2,3,3,1,1,1,L5
27,Travel_Rarely,Delivery,Bachelors,1,Male,2,2,Divorced,2691,No,4,1,2,2,2,1,1,1,1,L1
30,Travel_Rarely,Delivery,Bachelors,1,Female,1,3,Single,4603,Yes,4,2,4,2,3,1,1,1,1,L1
37,Travel_Rarely,Delivery,Bachelors,2,Male,2,2,Single,4804,No,1,1,8,2,3,3,2,1,2,L2
24,Travel_Frequently,HR,Bachelors,3,Male,2,3,Divorced,2505,Yes,3,2,3,3,2,2,1,1,1,L1
31,Travel_Rarely,HR,Diploma,2,Male,3,1,Single,4277,Yes,3,2,9,2,1,2,1,1,1,L2
37,Travel_Frequently,Delivery,Diploma,3,Male,3,3,Divorced,2648,Yes,5,4,13,0,1,2,1,1,1,L1
40,Travel_Rarely,Marketing,Bachelors,1,Female,1,4,Single,2769,Yes,2,3,9,1,2,3,3,1,1,L1
35,Travel_Rarely,Marketing,Masters,1,Male,2,2,Divorced,4720,No,2,2,12,2,2,3,2,2,2,L2
31,Travel_Rarely,Marketing,Doctorate,2,Male,2,3,Divorced,4731,No,3,2,12,2,2,3,3,2,3,L2
37,Travel_Rarely,Corporate Functions,Masters,3,Male,3,2,Single,5321,No,4,1,11,3,1,1,1,1,1,L2
40,Travel_Rarely,Sales,Bachelors,3,Male,2,2,Married,9188,No,5,2,10,1,3,2,2,1,1,L3
32,Travel_Rarely,Delivery,Bachelors,2,Male,2,1,Married,6897,No,3,1,11,2,3,3,3,1,3,L2
38,Travel_Frequently,Delivery,Bachelors,1,Male,2,1,Divorced,2097,Yes,5,1,5,1,1,1,1,1,1,L1
34,Travel_Rarely,Corporate Functions,Bachelors,2,Female,3,2,Married,6344,No,3,2,11,3,3,3,1,1,2,L2
46,Travel_Rarely,Sales,Doctorate,2,Male,1,2,Married,17053,No,3,2,26,2,2,3,3,3,3,L4
50,Travel_Rarely,Corporate Functions,Masters,1,Male,3,1,Married,18147,No,3,1,28,1,2,3,1,1,3,L4
41,Travel_Frequently,HR,Bachelors,2,Male,2,3,Married,2492,Yes,5,4,5,3,3,1,1,1,1,L1
32,Travel_Rarely,Corporate Functions,Doctorate,1,Female,2,1,Single,3447,Yes,1,2,8,2,3,1,1,1,1,L1
31,Travel_Rarely,Corporate Functions,Doctorate,3,Male,2,2,Married,6740,No,3,2,9,3,3,3,2,1,2,L2
32,Travel_Rarely,Sales,Masters,2,Male,2,2,Single,5012,No,3,4,10,2,3,3,3,1,3,L1
38,Travel_Rarely,Product,Doctorate,1,Male,3,3,Divorced,15926,No,3,2,14,2,3,3,1,1,2,L4
40,Travel_Rarely,Sales,Masters,3,Male,2,1,Single,17192,No,3,2,21,2,2,3,3,3,3,L4
46,Travel_Rarely,Marketing,Masters,1,Male,2,3,Single,2431,Yes,1,3,15,2,3,3,1,1,2,L1
45,Travel_Rarely,HR,Bachelors,2,Male,1,1,Divorced,10839,Yes,3,2,23,2,3,3,3,1,3,L3
32,Travel_Rarely,Marketing,Masters,4,Male,3,2,Married,3110,No,3,4,10,2,2,3,3,1,3,L1
32,Travel_Frequently,Corporate Functions,Diploma,1,Male,1,2,Single,6382,Yes,1,3,9,3,2,3,2,1,2,L2
34,Travel_Rarely,Product,Diploma,1,Male,3,4,Single,2770,No,3,3,11,2,2,3,3,2,3,L1
27,Travel_Rarely,Marketing,Masters,2,Male,2,3,Married,3506,No,3,3,7,5,2,3,2,2,3,L1
28,Travel_Rarely,Marketing,Bachelors,2,Male,2,3,Married,2797,Yes,3,2,5,2,2,2,1,1,1,L1
40,Travel_Rarely,Sales,Bachelors,2,Female,3,2,Single,3091,Yes,5,3,4,4,1,2,2,1,1,L1
32,Travel_Frequently,Sales,Doctorate,3,Male,2,1,Married,4830,No,3,3,10,2,3,3,3,1,3,L1
36,Travel_Rarely,Marketing,Diploma,2,Male,2,1,Single,9955,No,3,3,12,1,2,2,1,1,1,L3
31,Travel_Frequently,Sales,Masters,2,Male,1,1,Single,6307,Yes,3,3,8,4,2,2,1,1,1,L2
34,Travel_Rarely,Sales,Doctorate,2,Female,2,1,Single,7495,No,3,2,10,2,3,3,3,1,3,L3
26,Travel_Rarely,Marketing,Diploma,1,Male,3,1,Single,4163,No,3,2,6,4,2,1,1,1,1,L1
26,Travel_Rarely,HR,Diploma,2,Female,3,1,Single,3252,Yes,4,2,6,2,2,2,2,2,2,L1
35,Travel_Rarely,Product,Doctorate,1,Female,3,3,Single,4591,No,3,1,9,4,3,3,2,1,3,L2
39,Travel_Rarely,Marketing,Diploma,2,Male,3,3,Single,3446,No,3,2,8,4,3,3,2,1,3,L1
32,Travel_Rarely,Corporate Functions,Bachelors,3,Male,1,2,Married,9988,No,5,3,8,2,2,2,1,2,1,L2
27,Travel_Frequently,Marketing,Diploma,1,Male,3,1,Married,2155,Yes,3,1,6,2,3,2,1,1,1,L1
36,Travel_Rarely,HR,Masters,4,Female,3,3,Married,7174,Yes,3,1,10,0,3,3,3,1,3,L2
32,Travel_Rarely,Corporate Functions,Masters,1,Female,2,3,Married,2299,No,3,2,8,3,2,3,2,1,2,L1
31,Travel_Rarely,Product,Bachelors,2,Male,4,2,Single,5257,No,3,3,10,3,3,3,1,1,3,L2
26,Travel_Rarely,Sales,Bachelors,2,Male,2,4,Single,2255,No,4,1,5,2,2,2,1,1,1,L1
39,Travel_Frequently,Sales,Diploma,3,Female,2,2,Married,2791,Yes,4,3,5,4,3,2,1,1,1,L1
27,Travel_Frequently,HR,Diploma,2,Male,2,3,Married,2547,Yes,4,3,4,3,2,2,2,1,1,L1
39,Travel_Rarely,Marketing,Bachelors,1,Female,3,3,Single,4536,No,3,1,10,5,3,3,3,1,3,L2
45,Travel_Rarely,HR,Doctorate,4,Female,3,4,Single,6685,No,3,1,7,0,2,3,2,1,3,L2
31,Travel_Rarely,Marketing,Doctorate,4,Female,3,2,Married,5362,No,3,4,10,2,2,3,2,1,2,L2
41,Travel_Rarely,Marketing,Masters,2,Male,2,2,Single,3650,No,3,3,9,2,3,3,2,1,2,L2
30,Travel_Rarely,Marketing,Masters,4,Male,2,1,Married,2213,No,3,2,6,3,3,3,1,1,2,L1
39,Travel_Rarely,Delivery,Diploma,1,Male,3,3,Married,5441,No,3,2,8,5,3,3,3,2,3,L2
28,Travel_Rarely,Corporate Functions,Doctorate,2,Male,3,2,Single,2456,Yes,3,2,1,1,1,1,1,1,1,L1
27,Travel_Rarely,Sales,Diploma,2,Female,3,3,Single,4939,No,3,1,8,3,2,3,3,2,3,L2
31,Travel_Rarely,Marketing,Masters,3,Male,2,2,Married,6974,No,3,3,8,2,2,3,3,1,1,L2
44,Travel_Rarely,Product,Diploma,2,Male,2,1,Married,10751,No,1,2,18,2,2,3,1,2,1,L3
53,Travel_Rarely,Delivery,Doctorate,3,Male,2,3,Divorced,5034,No,3,3,11,2,3,3,2,1,2,L2
24,Travel_Rarely,HR,Bachelors,2,Male,3,3,Single,4251,Yes,3,1,5,2,4,2,2,1,1,L2
40,Travel_Frequently,HR,Diploma,3,Female,2,2,Married,9191,No,3,3,12,4,3,3,2,1,2,L2
37,Non-Travel,HR,Doctorate,1,Female,3,2,Married,5248,No,3,2,11,3,4,3,2,1,2,L2
36,Travel_Rarely,Sales,Masters,2,Male,3,4,Married,2169,No,3,3,8,4,2,3,2,2,2,L1
36,Travel_Rarely,Corporate Functions,Masters,3,Female,2,3,Single,4152,No,3,1,7,2,2,3,2,1,2,L1
42,Travel_Rarely,HR,Masters,1,Male,3,4,Married,3632,No,3,1,11,4,3,3,3,1,3,L1
35,Travel_Rarely,Marketing,Diploma,2,Male,3,2,Single,6649,No,3,3,9,2,2,3,3,1,2,L2
33,Travel_Rarely,Corporate Functions,Doctorate,1,Female,1,2,Married,6797,Yes,3,2,10,2,3,1,1,1,1,L2
28,Travel_Rarely,Corporate Functions,Masters,2,Male,3,4,Single,2848,No,4,2,8,2,2,3,2,1,1,L1
45,Travel_Rarely,Delivery,Diploma,3,Female,3,4,Single,8519,No,3,3,12,3,2,3,3,2,3,L3
34,Travel_Rarely,Delivery,Diploma,1,Male,3,2,Married,16330,No,3,3,12,3,3,3,2,1,1,L4
40,Travel_Frequently,Product,Masters,3,Male,2,2,Divorced,5590,No,3,2,10,3,2,3,3,2,3,L2
35,Travel_Frequently,Sales,Masters,3,Female,2,1,Single,5215,No,4,2,6,2,2,2,2,1,1,L1
21,Travel_Rarely,Corporate Functions,Masters,2,Female,2,2,Single,2538,No,3,1,1,2,2,1,1,1,1,L1
32,Travel_Frequently,Marketing,Doctorate,1,Male,1,2,Single,6383,Yes,1,3,9,3,2,3,2,1,2,L2
30,Travel_Rarely,Corporate Functions,Diploma,4,Male,3,2,Married,2676,No,3,3,6,5,3,3,2,2,2,L1
29,Travel_Rarely,Marketing,Bachelors,2,Male,1,1,Single,2131,Yes,5,3,7,3,2,3,3,1,3,L1
28,Travel_Rarely,Product,Doctorate,3,Male,2,1,Single,4035,No,3,1,7,3,3,3,3,1,3,L1
38,Travel_Frequently,Product,Bachelors,3,Male,2,3,Divorced,2899,Yes,3,3,15,0,1,2,1,1,1,L1
37,Non-Travel,Product,Doctorate,2,Female,1,4,Divorced,5252,No,3,4,17,2,3,3,2,1,2,L2
23,Travel_Rarely,HR,Doctorate,3,Male,3,1,Single,2174,Yes,3,1,1,2,1,1,1,1,1,L1
33,Travel_Rarely,Marketing,Diploma,1,Male,3,3,Married,4643,Yes,3,3,10,1,2,3,2,3,3,L2
30,Travel_Rarely,Marketing,Doctorate,4,Female,3,1,Single,2335,No,5,1,3,2,3,2,1,1,1,L1
35,Travel_Rarely,Product,Doctorate,2,Male,2,3,Married,5670,Yes,3,3,10,2,2,3,3,3,3,L2
27,Travel_Rarely,Marketing,Masters,2,Male,3,3,Single,5256,No,3,3,7,1,3,3,2,1,3,L2
40,Travel_Rarely,Corporate Functions,Bachelors,2,Male,2,2,Single,2417,Yes,3,2,4,1,3,2,1,1,1,L1
25,Travel_Rarely,Delivery,Bachelors,4,Male,3,2,Married,2293,No,3,3,6,2,2,3,2,1,1,L1
30,Travel_Frequently,Delivery,Doctorate,4,Male,3,2,Single,2104,Yes,2,1,7,3,2,3,1,2,3,L1
24,Travel_Rarely,Marketing,Bachelors,3,Male,3,3,Single,2328,No,3,2,5,2,3,2,1,2,2,L1
46,Travel_Rarely,Delivery,Bachelors,1,Female,2,2,Divorced,16842,No,3,1,22,2,3,3,2,1,2,L4
40,Travel_Rarely,Sales,Bachelors,3,Male,3,4,Divorced,5458,No,3,1,11,3,2,3,1,1,2,L2
32,Travel_Rarely,Corporate Functions,Bachelors,1,Male,2,2,Single,2658,Yes,3,4,2,0,3,1,1,1,1,L1
35,Travel_Rarely,Sales,Doctorate,2,Male,2,1,Married,2179,Yes,4,3,6,3,3,2,1,1,1,L1
42,Travel_Rarely,HR,Bachelors,1,Female,3,2,Single,9228,Yes,2,3,9,4,3,3,3,2,3,L2
39,Travel_Rarely,Sales,Doctorate,3,Male,2,2,Single,13755,No,3,2,16,4,3,3,3,2,3,L3
38,Travel_Rarely,Delivery,Diploma,3,Male,3,3,Divorced,8366,No,3,1,10,2,3,3,3,2,3,L3
30,Travel_Rarely,Corporate Functions,Masters,3,Male,3,3,Single,4587,No,3,3,6,3,2,1,1,1,1,L1
23,Travel_Rarely,Corporate Functions,Doctorate,3,Female,2,4,Single,2398,Yes,5,2,3,2,2,1,1,1,1,L1
34,Travel_Rarely,HR,Diploma,3,Female,2,2,Married,5192,No,3,2,7,2,1,3,1,2,3,L2
36,Travel_Rarely,Delivery,Masters,2,Male,3,2,Married,14515,No,5,4,16,2,3,3,2,3,3,L3
34,Non-Travel,Sales,Masters,4,Male,1,2,Divorced,5604,No,3,2,10,3,3,3,3,2,3,L2
